,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Race - Ethnicity,Sex,Level of Supervision,Recidivism - Prison Admission
28228,1.0,2.0,2.3,8,1,3.0,0
28229,1.0,2.0,2.3,8,1,3.0,0
28230,1.0,2.0,2.3,8,0,3.0,0
28231,1.0,2.0,2.3,8,1,3.0,0
28232,1.0,2.0,2.3,8,0,3.0,0
28233,1.0,2.0,2.3,8,1,3.0,0
28234,1.0,2.0,2.3,8,0,3.0,0
28235,1.0,2.0,2.3,8,0,3.0,0
28236,1.0,2.0,2.3,8,1,3.0,0
28237,1.0,2.0,2.3,8,0,3.0,0
28238,1.0,2.0,2.3,8,1,3.0,0
28239,1.0,2.0,2.3,8,1,3.0,0
28240,1.0,2.0,2.3,8,1,3.0,0
28241,1.0,2.0,2.3,8,1,3.0,0
28242,1.0,2.0,2.3,8,1,3.0,0
28243,1.0,2.0,2.3,8,1,3.0,0
28244,1.0,2.0,2.3,8,1,3.0,0
28245,1.0,3.0,3.3,8,0,3.0,0
28246,1.0,2.0,2.3,8,0,3.0,0
28247,1.0,2.0,2.3,8,1,3.0,0
28248,1.0,2.0,2.3,8,1,3.0,0
28249,1.0,2.0,2.3,8,1,3.0,0
28250,1.0,2.0,2.3,8,1,3.0,0
28251,1.0,2.0,2.3,8,0,3.0,0
28252,1.0,2.0,2.3,8,0,3.0,0
28253,1.0,2.0,2.3,8,0,3.0,0
28254,1.0,2.0,2.3,8,1,3.0,0
28255,1.0,2.0,2.3,8,1,3.0,0
28256,1.0,2.0,2.3,8,1,3.0,0
28257,1.0,2.0,2.3,8,1,3.0,0
28258,1.0,3.0,3.1,8,1,3.0,0
28259,1.0,2.0,2.3,8,1,3.0,0
28260,1.0,2.0,2.3,8,0,3.0,0
28261,1.0,2.0,2.3,8,0,3.0,0
28262,1.0,2.0,2.3,8,1,3.0,0
28263,1.0,2.0,2.3,8,0,3.0,0
28264,1.0,2.0,2.3,8,1,3.0,0
28265,1.0,2.0,2.3,8,0,3.0,0
28266,1.0,2.0,2.3,8,0,3.0,0
28267,1.0,1.0,1.1,8,0,3.0,0
28268,1.0,2.0,2.3,8,1,3.0,0
28269,1.0,2.0,2.3,8,0,3.0,0
28270,1.0,4.0,4.1,8,0,3.0,0
28271,10.0,1.0,1.1,8,0,3.0,0
28272,1.0,2.0,2.3,8,0,3.0,0
28273,1.0,2.0,2.3,8,0,3.0,0
28274,1.0,2.0,2.3,8,1,3.0,0
28275,1.0,4.0,4.1,8,1,3.0,0
28276,1.0,2.0,2.3,8,1,3.0,0
28277,1.0,2.0,2.3,8,1,3.0,0
28278,1.0,2.0,2.3,8,1,3.0,0
28279,1.0,2.0,2.3,8,1,3.0,0
28280,1.0,1.0,1.1,8,0,3.0,0
28281,0.1,2.0,2.5,8,1,3.0,0
28282,0.1,2.0,2.2,8,1,3.0,0
28283,1.0,1.0,1.1,8,0,3.0,0
28284,1.0,2.0,2.3,8,0,3.0,0
28285,0.1,1.0,1.1,8,0,3.0,0
28286,2.0,4.0,4.3,8,1,3.0,0
28287,2.0,1.0,1.1,8,1,3.0,0
28288,1.0,2.0,2.3,8,1,3.0,0
28289,1.0,2.0,2.3,8,1,3.0,0
28290,0.1,3.0,3.3,8,1,3.0,0
28291,1.0,2.0,2.3,8,1,3.0,0
28292,1.0,2.0,2.3,8,1,3.0,0
28293,1.0,2.0,2.3,8,1,3.0,0
28294,1.0,2.0,2.3,8,0,3.0,0
28295,1.0,3.0,3.1,8,0,3.0,0
28296,0.1,1.0,1.1,8,1,3.0,0
28297,0.1,1.0,1.1,8,0,3.0,0
28298,1.0,2.0,2.3,8,0,3.0,0
28299,1.0,3.0,3.1,8,0,3.0,0
28300,1.0,3.0,3.1,8,0,3.0,0
28301,1.0,3.0,3.1,8,1,3.0,0
28302,0.1,1.0,1.1,8,0,3.0,0
28303,1.0,2.0,2.3,8,0,3.0,0
28304,1.0,2.0,2.3,8,0,3.0,0
28305,1.0,2.0,2.3,8,0,3.0,0
28306,1.0,2.0,2.3,8,1,3.0,0
28307,1.0,3.0,3.1,8,1,3.0,0
28308,1.0,3.0,3.1,8,1,3.0,0
28309,1.0,2.0,2.3,8,1,3.0,0
28310,1.0,2.0,2.3,8,1,3.0,0
28311,1.0,2.0,2.3,8,0,3.0,0
28312,1.0,2.0,2.3,8,0,3.0,0
28313,0.1,1.0,1.1,8,1,3.0,0
28314,0.1,3.0,3.3,8,0,3.0,0
28315,2.0,4.0,4.3,8,0,3.0,0
28316,0.1,1.0,1.1,8,0,3.0,0
28317,1.0,2.0,2.3,8,0,3.0,0
28318,1.0,3.0,3.1,8,1,3.0,0
28319,1.0,2.0,2.3,8,1,3.0,0
28320,1.0,3.0,3.1,8,1,3.0,0
28321,1.0,2.0,2.3,8,1,3.0,0
28322,1.0,2.0,2.3,8,1,3.0,0
28323,1.0,2.0,2.3,8,1,3.0,0
28324,1.0,2.0,2.3,8,1,3.0,0
28325,2.0,2.0,2.1,8,1,3.0,0
28326,1.0,2.0,2.3,8,1,3.0,0
28327,1.0,2.0,2.3,8,0,3.0,0
28328,0.1,4.0,4.1,8,0,3.0,0
28329,1.0,2.0,2.3,8,0,3.0,0
28330,1.0,2.0,2.3,8,1,3.0,0
28331,1.0,2.0,2.3,8,0,3.0,0
28332,1.0,2.0,2.3,8,1,3.0,0
28333,1.0,2.0,2.3,8,1,3.0,0
28334,0.1,1.0,1.1,8,1,3.0,0
28335,1.0,2.0,2.3,8,0,3.0,0
28336,1.0,2.0,2.3,8,0,3.0,0
28337,0.1,1.0,1.1,8,0,3.0,0
28338,1.0,2.0,2.3,8,1,3.0,0
28339,0.1,1.0,1.1,8,0,3.0,0
28340,1.0,2.0,2.3,8,1,3.0,0
28341,1.0,2.0,2.3,8,0,3.0,0
28342,1.0,2.0,2.3,8,1,3.0,0
28343,1.0,2.0,2.3,8,0,3.0,0
28344,1.0,2.0,2.3,8,1,3.0,0
28345,1.0,2.0,2.3,8,1,3.0,0
28346,1.0,2.0,2.3,8,1,3.0,0
28347,1.0,2.0,2.3,8,1,3.0,0
28348,1.0,1.0,1.4,8,1,3.0,0
28349,1.0,3.0,3.1,8,1,3.0,0
28350,1.0,2.0,2.3,8,0,3.0,0
28351,1.0,2.0,2.3,8,0,3.0,0
28352,0.1,1.0,1.1,8,1,3.0,0
28353,0.1,2.0,2.2,8,1,3.0,0
28354,0.1,1.0,1.1,8,0,3.0,0
28355,0.1,2.0,2.1,8,1,3.0,0
28356,1.0,3.0,3.1,8,1,3.0,0
28357,1.0,3.0,3.1,8,0,3.0,0
28358,1.0,2.0,2.3,8,1,3.0,0
28359,0.1,1.0,1.1,8,0,3.0,0
28360,1.0,2.0,2.3,8,1,3.0,0
28361,1.0,2.0,2.3,8,1,3.0,0
28362,1.0,2.0,2.3,8,0,3.0,0
28363,1.0,3.0,3.1,8,1,3.0,0
28364,1.0,2.0,2.3,8,1,3.0,0
28365,0.1,1.0,1.1,8,0,3.0,0
28366,0.1,4.0,4.1,8,0,3.0,0
28367,1.0,2.0,2.3,8,1,3.0,0
28368,0.1,1.0,1.1,8,0,3.0,0
28369,1.0,3.0,3.1,8,1,3.0,0
28370,1.0,2.0,2.3,8,0,3.0,0
28371,1.0,2.0,2.3,8,1,3.0,0
28372,0.1,1.0,1.1,8,1,3.0,0
28373,1.0,2.0,2.3,8,1,3.0,0
28374,1.0,2.0,2.3,8,0,3.0,0
28375,1.0,2.0,2.3,8,1,3.0,0
28376,1.0,3.0,3.1,8,1,3.0,0
28377,1.0,3.0,3.1,8,1,3.0,0
28378,1.0,3.0,3.1,8,1,3.0,0
28379,1.0,2.0,2.3,8,1,3.0,0
28380,1.0,2.0,2.3,8,1,3.0,0
28381,1.0,2.0,2.3,8,1,3.0,0
28382,0.1,4.0,4.1,8,1,3.0,0
28383,1.0,2.0,2.3,8,1,3.0,0
28384,0.1,1.0,1.1,8,1,3.0,0
28385,1.0,2.0,2.3,8,1,3.0,0
28386,1.0,3.0,3.1,8,1,3.0,0
28387,1.0,2.0,2.3,8,0,3.0,0
28388,0.1,1.0,1.1,8,0,3.0,0
28389,0.1,1.0,1.1,8,0,3.0,0
28390,1.0,2.0,2.3,8,0,3.0,0
28391,0.1,2.0,2.5,8,1,3.0,0
28392,1.0,2.0,2.3,8,0,3.0,0
28393,0.1,1.0,1.1,8,0,3.0,0
28394,0.1,2.0,2.5,8,1,3.0,0
28395,0.1,5.0,5.1,8,0,3.0,0
28396,1.0,2.0,2.3,8,1,3.0,0
28397,0.1,1.0,1.1,8,0,3.0,0
28398,1.0,2.0,2.3,8,1,3.0,0
28399,1.0,2.0,2.3,8,1,3.0,0
28400,0.1,1.0,1.1,8,1,3.0,0
28401,0.1,2.0,2.5,8,1,3.0,0
28402,0.1,1.0,1.1,8,1,3.0,0
28403,1.0,2.0,2.3,8,1,3.0,0
28404,1.0,2.0,2.3,8,1,3.0,0
28405,1.0,2.0,2.3,8,1,3.0,0
28406,1.0,2.0,2.3,8,0,3.0,0
28407,0.1,1.0,1.1,8,1,3.0,0
28408,1.0,2.0,2.3,8,1,3.0,0
28409,1.0,2.0,2.3,8,1,3.0,0
28410,2.0,1.0,1.1,8,0,3.0,0
28411,1.0,2.0,2.3,8,0,3.0,0
28412,0.1,1.0,1.1,8,1,3.0,0
28413,1.0,2.0,2.3,8,1,3.0,0
28414,1.0,2.0,2.3,8,0,3.0,0
28415,0.1,1.0,1.1,8,0,3.0,0
28416,1.0,3.0,3.1,8,1,3.0,0
28417,1.0,2.0,2.3,8,0,3.0,0
28418,0.1,1.0,1.1,8,0,3.0,0
28419,1.0,2.0,2.3,8,0,3.0,0
28420,1.0,2.0,2.3,8,1,3.0,0
28421,1.0,2.0,2.3,8,1,3.0,0
28422,1.0,2.0,2.2,8,0,3.0,0
28423,1.0,2.0,2.3,8,0,3.0,0
28424,1.0,2.0,2.3,8,1,3.0,0
28425,1.0,3.0,3.1,8,0,3.0,0
28426,1.0,2.0,2.3,8,1,3.0,0
28427,1.0,2.0,2.3,8,0,3.0,0
28428,1.0,2.0,2.3,8,1,3.0,0
28429,0.1,1.0,1.1,8,0,3.0,0
28430,2.0,1.0,1.4,8,1,3.0,0
28431,0.1,1.0,1.4,8,0,3.0,0
28432,1.0,2.0,2.3,8,1,3.0,0
28433,1.0,3.0,3.1,8,1,3.0,0
28434,1.0,2.0,2.3,8,1,3.0,0
28435,0.1,1.0,1.1,8,1,3.0,0
28436,1.0,2.0,2.3,8,0,3.0,0
28437,1.0,3.0,3.1,8,1,3.0,0
28438,1.0,2.0,2.3,8,0,3.0,0
28439,2.0,1.0,1.1,8,1,3.0,0
28440,1.0,3.0,3.1,8,1,3.0,0
28441,0.1,1.0,1.1,8,0,3.0,0
28442,1.0,2.0,2.3,8,0,3.0,0
28443,1.0,2.0,2.3,8,0,3.0,0
28444,0.1,1.0,1.1,8,0,3.0,0
28445,1.0,2.0,2.3,8,0,3.0,0
28446,1.0,3.0,3.1,8,1,3.0,0
28447,0.1,1.0,1.1,8,1,3.0,0
28448,1.0,2.0,2.3,8,0,3.0,0
28449,1.0,2.0,2.3,8,0,3.0,0
28450,1.0,2.0,2.3,8,1,3.0,0
28451,1.0,2.0,2.3,8,1,3.0,0
28452,1.0,3.0,3.1,8,1,3.0,0
28453,1.0,2.0,2.3,8,1,3.0,0
28454,0.1,1.0,1.1,8,1,3.0,0
28455,0.1,1.0,1.1,8,0,3.0,0
28456,1.0,2.0,2.3,8,0,3.0,0
28457,1.0,2.0,2.3,8,1,3.0,0
28458,1.0,2.0,2.3,8,0,3.0,0
28459,0.1,5.0,5.2,8,1,3.0,0
28460,0.1,1.0,1.5,8,0,3.0,0
28461,1.0,2.0,2.3,8,0,3.0,0
28462,1.0,2.0,2.3,8,1,3.0,0
28463,1.0,2.0,2.3,8,1,3.0,0
28464,1.0,3.0,3.1,8,1,3.0,0
28465,1.0,2.0,2.3,8,1,3.0,0
28466,1.0,2.0,2.3,8,1,3.0,0
28467,1.0,2.0,2.3,8,1,3.0,0
28468,1.0,2.0,2.3,8,0,3.0,0
28469,1.0,2.0,2.3,8,1,3.0,0
28470,0.1,1.0,1.1,8,1,3.0,0
28471,1.0,2.0,2.3,8,1,3.0,0
28472,1.0,2.0,2.3,8,1,3.0,0
28473,1.0,2.0,2.3,8,1,3.0,0
28474,1.0,2.0,2.3,8,0,3.0,0
28475,1.0,2.0,2.3,8,1,3.0,0
28476,1.0,2.0,2.3,8,0,3.0,0
28477,1.0,3.0,3.1,8,1,3.0,0
28478,1.0,2.0,2.3,8,1,3.0,0
28479,0.1,2.0,2.1,8,0,3.0,0
28480,1.0,2.0,2.3,8,1,3.0,0
28481,0.1,1.0,1.1,8,0,3.0,0
28482,1.0,2.0,2.3,8,1,3.0,0
28483,1.0,2.0,2.3,8,1,3.0,0
28484,1.0,2.0,2.3,8,0,3.0,0
28485,0.1,4.0,4.1,8,1,3.0,0
28486,1.0,2.0,2.3,8,1,3.0,0
28487,0.1,2.0,2.1,8,0,3.0,0
28488,1.0,2.0,2.3,8,0,3.0,0
28489,2.0,4.0,4.1,8,1,3.0,0
28490,1.0,2.0,2.3,8,1,3.0,0
28491,1.0,2.0,2.3,8,0,3.0,0
28492,0.1,1.0,1.1,8,0,3.0,0
28493,1.0,1.0,1.1,8,0,3.0,0
28494,1.0,2.0,2.3,8,0,3.0,0
28495,1.0,2.0,2.3,8,1,3.0,0
28496,1.0,2.0,2.3,8,0,3.0,0
28497,1.0,3.0,3.1,8,1,3.0,0
28498,1.0,2.0,2.3,8,0,3.0,0
28499,1.0,2.0,2.3,8,1,3.0,0
28500,1.0,3.0,3.1,8,0,3.0,0
28501,0.1,1.0,1.1,8,1,3.0,0
28502,1.0,2.0,2.3,8,0,3.0,0
28503,0.1,1.0,1.1,8,1,3.0,0
28504,1.0,2.0,2.3,8,1,3.0,0
28505,1.0,3.0,3.1,8,1,3.0,0
28506,1.0,2.0,2.3,8,0,3.0,0
28507,0.1,1.0,1.1,8,0,3.0,0
28508,1.0,2.0,2.3,8,1,3.0,0
28509,1.0,3.0,3.1,8,1,3.0,0
28510,1.0,2.0,2.3,8,0,3.0,0
28511,1.0,2.0,2.3,8,1,3.0,0
28512,0.1,1.0,1.4,8,1,3.0,0
28513,0.1,1.0,1.1,8,0,3.0,0
28514,1.0,2.0,2.3,8,1,3.0,0
28515,1.0,2.0,2.3,8,1,3.0,0
28516,1.0,2.0,2.3,8,0,3.0,0
28517,0.1,1.0,1.1,8,0,3.0,0
28518,1.0,2.0,2.3,8,0,3.0,0
28519,1.0,2.0,2.3,8,0,3.0,0
28520,1.0,2.0,2.3,8,1,3.0,0
28521,1.0,2.0,2.3,8,1,3.0,0
28522,2.0,4.0,4.1,8,1,3.0,0
28523,1.0,2.0,2.3,8,1,3.0,0
28524,1.0,2.0,2.3,8,1,3.0,0
28525,1.0,2.0,2.3,8,1,3.0,0
28526,0.1,1.0,1.1,8,0,3.0,0
28527,1.0,2.0,2.3,8,0,3.0,0
28528,0.1,2.0,2.5,8,0,3.0,0
28529,1.0,2.0,2.3,8,1,3.0,0
28530,1.0,2.0,2.3,8,1,3.0,0
28531,0.1,1.0,1.1,8,1,3.0,0
28532,1.0,3.0,3.1,8,1,3.0,0
28533,0.1,1.0,1.1,8,1,3.0,0
28534,0.1,1.0,1.1,8,0,3.0,0
28535,1.0,2.0,2.3,8,1,3.0,0
28536,1.0,2.0,2.3,8,1,3.0,0
28537,1.0,2.0,2.3,8,1,3.0,0
28538,1.0,2.0,2.3,8,0,3.0,0
28539,2.0,2.0,2.1,8,0,3.0,0
28540,1.0,2.0,2.3,8,1,3.0,0
28541,0.1,1.0,1.1,8,1,3.0,0
28542,1.0,2.0,2.3,8,1,3.0,0
28543,2.0,4.0,4.3,8,1,3.0,0
28544,0.1,1.0,1.1,8,1,3.0,0
28545,1.0,2.0,2.3,8,1,3.0,0
28546,1.0,3.0,3.1,8,1,3.0,0
28547,0.1,1.0,1.1,8,0,3.0,0
28548,0.1,1.0,1.1,8,0,3.0,0
28549,2.0,1.0,1.3,8,1,3.0,0
28550,1.0,2.0,2.3,8,0,3.0,0
28551,2.0,1.0,1.4,8,1,3.0,0
28552,1.0,2.0,2.3,8,0,3.0,0
28553,1.0,2.0,2.3,8,1,3.0,0
28554,0.1,2.0,2.2,8,1,3.0,0
28555,1.0,2.0,2.3,8,0,3.0,0
28556,1.0,3.0,3.1,8,0,3.0,0
28557,1.0,2.0,2.3,8,1,3.0,0
28558,1.0,2.0,2.3,8,1,3.0,0
28559,1.0,2.0,2.3,8,1,3.0,0
28560,0.1,1.0,1.4,8,1,3.0,0
28561,0.1,1.0,1.1,8,1,3.0,0
28562,1.0,2.0,2.3,8,0,3.0,0
28563,1.0,2.0,2.3,8,0,3.0,0
28564,1.0,2.0,2.3,8,1,3.0,0
28565,0.1,2.0,2.5,8,0,3.0,0
28566,1.0,2.0,2.3,8,1,3.0,0
28567,1.0,3.0,3.1,8,1,3.0,0
28568,1.0,3.0,3.1,8,1,3.0,0
28569,2.0,2.0,2.1,8,1,3.0,0
28570,2.0,1.0,1.1,8,0,3.0,0
28571,2.0,1.0,1.1,8,0,3.0,0
28572,10.0,1.0,1.1,8,0,3.0,0
28573,1.0,2.0,2.3,8,0,3.0,0
28574,2.0,4.0,4.3,8,0,3.0,0
28575,1.0,2.0,2.3,8,0,3.0,0
28576,1.0,2.0,2.3,8,0,3.0,0
28577,10.0,3.0,3.2,8,1,3.0,0
28578,0.1,4.0,4.1,8,0,3.0,0
28579,1.0,4.0,4.1,8,1,3.0,0
28580,0.1,1.0,1.4,8,1,3.0,0
28581,5.0,3.0,3.3,8,1,3.0,0
28582,2.0,2.0,2.3,8,0,3.0,0
28583,10.0,1.0,1.3,8,1,3.0,0
28584,1.0,2.0,2.3,8,0,3.0,0
28585,10.0,1.0,1.1,8,0,3.0,0
28586,2.0,4.0,4.3,8,1,3.0,0
28587,5.0,1.0,1.3,8,0,3.0,0
28588,1.0,2.0,2.3,8,1,3.0,0
28589,0.1,4.0,4.1,8,0,3.0,0
28590,0.1,2.0,2.5,8,0,3.0,0
28591,2.0,2.0,2.3,8,1,3.0,0
28592,0.1,4.0,4.1,8,1,3.0,0
28593,0.1,4.0,4.1,8,1,3.0,0
28594,2.0,4.0,4.3,8,0,3.0,0
28595,0.1,4.0,4.1,8,1,3.0,0
28596,1.0,1.0,1.1,8,0,3.0,0
28597,2.0,2.0,2.3,8,0,3.0,0
28598,2.0,2.0,2.3,8,0,3.0,0
28599,2.0,2.0,2.3,8,0,3.0,0
28600,0.1,4.0,4.1,8,1,3.0,0
28601,1.0,4.0,4.1,8,1,3.0,0
28602,1.0,4.0,4.1,8,0,3.0,0
28603,0.1,4.0,4.1,8,0,3.0,0
28604,1.0,2.0,2.3,8,1,3.0,0
28605,5.0,1.0,1.4,8,0,3.0,0
28606,5.0,3.0,3.2,8,0,3.0,0
28607,1.0,3.0,3.1,8,0,3.0,0
28608,5.0,1.0,1.3,8,0,3.0,0
28609,2.0,2.0,2.3,8,1,3.0,0
28610,2.0,2.0,2.3,8,1,3.0,0
28611,2.0,2.0,2.3,8,0,3.0,0
28612,5.0,3.0,3.3,8,1,3.0,0
28613,5.0,1.0,1.1,8,0,3.0,0
28614,5.0,1.0,1.3,8,0,3.0,0
28615,5.0,3.0,3.1,8,1,3.0,0
28616,5.0,3.0,3.2,8,1,3.0,0
28617,5.0,3.0,3.1,8,1,3.0,0
28618,1.0,2.0,2.1,8,1,3.0,0
28619,5.0,3.0,3.2,8,1,3.0,0
28620,5.0,3.0,3.2,8,1,3.0,0
28621,1.0,2.0,2.3,8,0,3.0,0
28622,2.0,1.0,1.1,8,0,3.0,0
28623,2.0,4.0,4.3,8,0,3.0,0
28624,10.0,1.0,1.1,8,1,3.0,0
28625,5.0,1.0,1.1,8,1,3.0,0
28626,2.0,4.0,4.3,8,1,3.0,0
28627,2.0,2.0,2.3,8,1,3.0,0
28628,1.0,3.0,3.1,8,1,3.0,0
28629,5.0,1.0,1.1,8,1,3.0,0
28630,5.0,1.0,1.1,8,0,3.0,0
28631,5.0,3.0,3.2,8,1,3.0,0
28632,5.0,3.0,3.2,8,1,3.0,0
28633,5.0,1.0,1.1,8,0,3.0,0
28634,2.0,1.0,1.1,8,0,3.0,0
28635,2.0,2.0,2.3,8,1,3.0,0
28636,2.0,2.0,2.3,8,0,3.0,0
28637,1.0,4.0,4.3,8,0,3.0,0
28638,5.0,2.0,2.6,8,1,3.0,0
28639,1.0,1.0,1.5,8,1,3.0,0
28640,10.0,3.0,3.2,8,0,3.0,0
28641,2.0,2.0,2.3,8,1,3.0,0
28642,5.0,3.0,3.2,8,1,3.0,0
28643,5.0,1.0,1.1,8,1,3.0,0
28644,5.0,3.0,3.2,8,1,3.0,0
28645,5.0,3.0,3.2,8,1,3.0,0
28646,10.0,3.0,3.1,8,1,3.0,0
28647,5.0,1.0,1.1,8,1,3.0,0
28648,5.0,3.0,3.3,8,1,3.0,0
28649,5.0,3.0,3.3,8,0,3.0,0
28650,10.0,1.0,1.1,8,0,3.0,0
28651,5.0,3.0,3.2,8,1,3.0,0
28652,5.0,1.0,1.1,8,0,3.0,0
28653,5.0,1.0,1.3,8,0,3.0,0
28654,5.0,1.0,1.1,8,1,3.0,0
28655,5.0,3.0,3.2,8,1,3.0,0
28656,5.0,3.0,3.2,8,1,3.0,0
28657,5.0,1.0,1.2,8,1,3.0,0
28658,10.0,3.0,3.1,8,0,3.0,0
28659,5.0,1.0,1.1,8,1,3.0,0
28660,5.0,3.0,3.2,8,0,3.0,0
28661,5.0,3.0,3.2,8,0,3.0,0
28662,5.0,3.0,3.2,8,1,3.0,0
28663,5.0,1.0,1.1,8,1,3.0,0
28664,10.0,1.0,1.1,8,1,3.0,0
28665,5.0,3.0,3.2,8,1,3.0,0
28666,5.0,1.0,1.1,8,0,3.0,0
28667,2.0,2.0,2.1,8,1,1.0,0
28668,2.0,4.0,4.1,8,0,1.0,0
28669,2.0,4.0,4.1,8,1,1.0,0
28670,2.0,4.0,4.1,8,1,1.0,0
28671,1.0,4.0,4.1,8,0,1.0,0
28672,2.0,2.0,2.1,8,1,1.0,0
28673,5.0,1.0,1.4,8,1,1.0,0
28674,2.0,2.0,2.3,8,1,1.0,0
28675,1.0,4.0,4.1,8,1,1.0,0
28676,1.0,3.0,3.1,8,1,1.0,0
28677,5.0,2.0,2.3,8,1,1.0,0
28678,1.0,2.0,2.3,8,1,1.0,0
28679,1.0,2.0,2.3,8,1,1.0,0
28680,10.0,3.0,3.2,8,1,1.0,0
28681,2.0,2.0,2.3,8,1,1.0,0
28682,2.0,1.0,1.2,8,1,1.0,0
28683,2.0,2.0,2.7,8,0,1.0,0
28684,1.0,3.0,3.1,8,1,1.0,0
28685,1.0,4.0,4.1,8,0,1.0,0
28686,5.0,1.0,1.1,8,0,1.0,0
28687,1.0,2.0,2.3,8,1,1.0,0
28688,10.0,1.0,1.1,8,1,1.0,0
28689,1.0,2.0,2.3,8,1,1.0,0
28690,1.0,2.0,2.3,8,0,1.0,0
28691,1.0,2.0,2.3,8,1,1.0,0
28692,1.0,2.0,2.3,8,0,1.0,0
28693,2.0,1.0,1.3,8,1,1.0,0
28694,1.0,3.0,3.1,8,1,1.0,0
28695,1.0,2.0,2.3,8,0,1.0,0
28696,1.0,2.0,2.3,8,1,1.0,0
28697,1.0,2.0,2.3,8,1,1.0,0
28698,1.0,2.0,2.3,8,1,1.0,0
28699,5.0,1.0,1.3,8,1,1.0,0
28700,1.0,2.0,2.3,8,1,1.0,0
28701,2.0,2.0,2.3,8,1,1.0,0
28702,5.0,2.0,2.5,8,1,1.0,0
28703,1.0,2.0,2.3,8,1,1.0,0
28704,5.0,3.0,3.3,8,1,1.0,0
28705,2.0,4.0,4.3,8,1,1.0,0
28706,2.0,2.0,2.3,8,1,1.0,0
28707,1.0,2.0,2.3,8,1,1.0,0
28708,1.0,2.0,2.3,8,1,1.0,0
28709,1.0,2.0,2.3,8,1,1.0,0
28710,1.0,4.0,4.1,8,1,1.0,0
28711,1.0,3.0,3.1,8,1,1.0,0
28712,1.0,2.0,2.3,8,1,1.0,0
28713,1.0,2.0,2.3,8,0,1.0,0
28714,1.0,3.0,3.1,8,1,1.0,0
28715,1.0,3.0,3.1,8,0,1.0,0
28716,1.0,1.0,1.1,8,1,1.0,0
28717,1.0,5.0,5.4,8,0,1.0,0
28718,1.0,2.0,2.3,8,1,1.0,0
28719,2.0,4.0,4.1,8,0,1.0,0
28720,1.0,3.0,3.1,8,0,1.0,0
28721,1.0,2.0,2.3,8,1,1.0,0
28722,2.0,1.0,1.3,8,0,1.0,0
28723,2.0,4.0,4.3,8,0,1.0,0
28724,0.1,4.0,4.1,8,1,1.0,0
28725,1.0,2.0,2.3,8,1,1.0,0
28726,1.0,2.0,2.3,8,1,1.0,0
28727,1.0,2.0,2.3,8,1,1.0,0
28728,1.0,2.0,2.3,8,1,1.0,0
28729,5.0,4.0,4.2,8,0,1.0,0
28730,2.0,1.0,1.1,8,0,1.0,0
28731,10.0,3.0,3.2,8,1,1.0,0
28732,5.0,3.0,3.2,8,1,1.0,0
28733,5.0,2.0,2.6,8,1,1.0,0
28734,5.0,1.0,1.3,8,1,1.0,0
28735,5.0,2.0,2.3,8,1,1.0,0
28736,5.0,3.0,3.2,8,1,1.0,0
28737,2.0,1.0,1.1,8,1,1.0,0
28738,5.0,1.0,1.2,8,1,1.0,0
28739,1.0,2.0,2.3,8,1,1.0,0
28740,2.0,4.0,4.1,8,1,1.0,0
28741,2.0,4.0,4.1,8,1,1.0,0
28742,5.0,3.0,3.2,8,1,1.0,0
28743,2.0,1.0,1.1,8,1,1.0,0
28744,2.0,1.0,1.1,8,1,1.0,0
28745,0.1,1.0,1.1,8,1,1.0,0
28746,1.0,4.0,4.1,8,1,1.0,0
28747,0.1,5.0,5.1,8,0,1.0,0
28748,2.0,2.0,2.6,8,1,1.0,0
28749,1.0,2.0,2.3,8,1,1.0,0
28750,2.0,2.0,2.3,8,1,1.0,0
28751,1.0,1.0,1.1,8,0,1.0,0
28752,1.0,5.0,5.1,8,1,1.0,0
28753,2.0,2.0,2.3,8,1,1.0,0
28754,5.0,3.0,3.2,8,1,1.0,0
28755,2.0,4.0,4.1,8,1,1.0,0
28756,5.0,3.0,3.2,8,1,1.0,0
28757,0.1,1.0,1.4,8,1,1.0,0
28758,5.0,3.0,3.2,8,1,1.0,0
28759,0.1,1.0,1.1,8,0,1.0,0
28760,2.0,4.0,4.1,8,0,1.0,0
28761,5.0,1.0,1.1,8,1,1.0,0
28762,5.0,3.0,3.2,8,1,1.0,0
28763,5.0,3.0,3.1,8,1,1.0,0
28764,0.1,4.0,4.1,8,1,1.0,0
28765,1.0,3.0,3.2,8,1,1.0,0
28766,2.0,2.0,2.2,8,1,1.0,0
28767,1.0,2.0,2.3,8,1,1.0,0
28768,2.0,2.0,2.7,8,0,1.0,0
28769,1.0,4.0,4.1,8,1,1.0,0
28770,2.0,2.0,2.3,8,0,1.0,0
28771,1.0,2.0,2.3,8,1,1.0,0
28772,1.0,2.0,2.3,8,1,1.0,0
28773,2.0,1.0,1.4,8,1,1.0,0
28774,1.0,4.0,4.1,8,1,1.0,0
28775,1.0,2.0,2.3,8,1,1.0,0
28776,2.0,2.0,2.3,8,0,1.0,0
28777,2.0,4.0,4.3,8,1,1.0,0
28778,2.0,4.0,4.1,8,1,1.0,0
28779,2.0,3.0,3.2,8,1,1.0,0
28780,5.0,1.0,1.2,8,1,1.0,0
28781,1.0,3.0,3.1,8,1,1.0,0
28782,1.0,3.0,3.1,8,1,1.0,0
28783,5.0,3.0,3.2,8,1,1.0,0
28784,10.0,3.0,3.1,8,0,1.0,0
